Date,LIQ_Signal_Rank,LIQ_Target_500,MPC_Factor_Diff,MPC_Target_500,Fusion_Target_500,Actual_Position_500,Position_Change,Rebalance_Flag,Strategy_Return,Benchmark_Return,Cumulative_Strategy,Cumulative_Benchmark,Excess_Return,Drawdown
2023-12-21,0.3,0.16798161486607552,0.21093332789837943,0.42,0.16798161486607552,0.09920292202211754,0.08003719922535318,True,-0.0006006463978495405,0.0002775,0.9636193319157421,0.9326937846341583,0.03092554728158381,-0.05939958865917161
2023-12-22,0.3,0.16798161486607552,0.7158885657443083,0.42,0.16798161486607552,0.14798161486607553,0.04877869284395797,True,-0.002791212229698737,-0.001638,0.9609296658517248,0.9311660322149276,0.029763633636797238,-0.06202500403056577
2023-12-25,0.05,0.026596993576865856,-0.08663798917699764,0.42,0.026596993576865856,0.14798161486607553,0.0,False,0.0001932261184340451,-0.0013025,0.9611153425611455,0.9299531884579676,0.031162154103177908,-0.061843762762906374
2023-12-26,0.15,0.057324175898868755,-0.19614500812247326,0.42,0.057324175898868755,0.046596993576865864,0.14138462128920967,True,-0.0035155404610834468,-0.005768500000000001,0.9577365026866037,0.9245887534903479,0.03314774919625585,-0.06514188897373119
2023-12-27,0.1,0.039165722796764356,-0.15713751540960877,0.5238095238095238,0.039165722796764356,0.046596993576865864,0.0307271823220029,True,0.005658873511766785,0.0046165,0.9631562124129092,0.9288571174708361,0.03429909494207306,-0.05985164517198416
2023-12-28,0.45,0.401312339887548,1.730866299670411,0.0,0.401312339887548,0.046596993576865864,0.0181584531021044,False,-0.0007566178664935823,0.0078195,0.9624274712143732,0.9361203157008994,0.026307155513473846,-0.0605629782144016
2023-12-29,0.2,0.08317269649392238,1.6098741200162165,0.04761904761904767,0.08317269649392238,0.381312339887548,0.36214661709078366,True,0.00437213744751639,0.004967,0.966635336401788,0.9407700253089857,0.025865311092802323,-0.05645563043186963
2024-01-02,0.05,0.026596993576865856,-1.156156334559907,0.9523809523809523,0.026596993576865856,0.10317269649392241,0.3181396433936256,True,0.009192550522120148,0.003633000000000001,0.9755211805681281,0.9441878428109333,0.031333337757194824,-0.047782051144752535
2024-01-03,0.05,0.026596993576865856,-2.2125540338784937,0.9523809523809523,0.026596993576865856,0.046596993576865864,0.05657570291705652,True,0.009264217013413595,0.0048585,0.9845586204860927,0.9487751794452303,0.035783441040862396,-0.03896049742248997
2024-01-04,0.05,0.026596993576865856,-1.8960968795448303,0.9047619047619048,0.026596993576865856,0.046596993576865864,0.0,False,0.005036175816511977,-0.0005764999999999998,0.9895170308005232,0.9482282105542801,0.04128882024624314,-0.03412053352089628
2024-01-05,0.1,0.039165722796764356,-1.6415694560544543,0.8571428571428572,0.039165722796764356,0.046596993576865864,0.0,False,0.001677435103498762,-0.0052755,0.9911768814034978,0.943225832629501,0.04795104877399681,-0.032500333398075676
2024-01-08,0.1,0.039165722796764356,-0.8288873528349874,0.42,0.039165722796764356,0.046596993576865864,0.0125687292198985,False,-0.011680202617260412,-0.016956,0.9795997345991606,0.9272324954114352,0.052367239187725456,-0.04380092553611814
2024-01-09,0.05,0.026596993576865856,-0.24176400392085473,0.42,0.026596993576865856,0.046596993576865864,0.0,False,0.006201896704269826,0.0039239999999999995,0.9856751109646747,0.9308709557234297,0.054804155241245045,-0.03787067764757468
2024-01-10,0.1,0.039165722796764356,0.3754633477663501,0.42,0.039165722796764356,0.046596993576865864,0.0125687292198985,False,-0.004802570176094339,-0.0048665,0.9809413370734373,0.9263408722174017,0.054600464856035646,-0.042491371236650255
2024-01-11,0.35,0.23147521650098232,2.1573035069647144,0.42,0.23147521650098232,0.046596993576865864,0.0125687292198985,False,-0.004033048509339003,0.0036145000000000005,0.9769851530762043,0.9296891313000316,0.04729602177617265,-0.04635304998456358
2024-01-12,0.35,0.23147521650098232,1.2853628941009594,0.42,0.23147521650098232,0.21147521650098233,0.19230949370421796,True,0.0008283695706988504,-0.00024350000000000012,0.9777944578480371,0.9294627519965601,0.04833170585147695,-0.04556307786998104
2024-01-15,0.15,0.057324175898868755,-0.8385004322658103,0.7619047619047619,0.057324175898868755,0.21147521650098233,0.0,False,0.002096260046482766,0.0005589999999999999,0.9798441693036961,0.9299823216749262,0.049861847628769884,-0.043562329883232054
2024-01-16,0.05,0.026596993576865856,-0.742380409550554,0.6666666666666667,0.026596993576865856,0.07732417589886875,0.17415104060211356,True,0.0021692898404268215,0.0008535,0.9819697353053681,0.9307760615864759,0.051193673718892274,-0.0414875393624462
2024-01-17,0.4,0.3100255188723876,-0.061470111919660564,0.42,0.3100255188723876,0.046596993576865864,0.0307271823220029,True,-0.014036573451853376,-0.0180705,0.9681862449882573,0.9139564727655775,0.054229772222679884,-0.05494176992070188
2024-01-18,0.6,0.6899744811276125,0.896668804644801,0.42,0.6899744811276125,0.2900255188723876,0.28342852529552176,True,-0.005190623431523974,-0.0036555,0.963160754778942,0.9106155048793828,0.05254524989955922,-0.059847211313906135
2024-01-19,0.65,0.7685247834990178,0.9966183876574436,0.42,0.7685247834990178,0.6699744811276125,0.3799489622552249,True,-0.008315227944966412,-0.007036,0.9551518535553092,0.9042084141870514,0.05094343936825774,-0.06766479605492692
2024-01-22,0.75,0.8807970779778823,0.22057890431427696,0.42,0.8807970779778823,0.7485247834990177,0.07855030237140526,True,-0.03365702370151235,-0.0331135,0.9230042849816547,0.8742669088638685,0.04873737611778617,-0.09904442411186065
2024-01-23,0.75,0.8807970779778823,0.2736023445950797,0.42,0.8807970779778823,0.8607970779778823,0.11227229447886455,True,0.0034811136115238616,0.0066435,0.9262173677615991,0.8800751010729057,0.04614226668869348,-0.09590809539325806
2024-01-24,0.6,0.6899744811276125,-0.34767704572021896,0.6190476190476191,0.6899744811276125,0.8607970779778823,0.0,False,0.01803884925619451,0.019972,0.9429252632371199,0.8976519609915338,0.04527330224558612,-0.07959931781231133
2024-01-25,0.05,0.026596993576865856,-0.5273133070682483,0.6190476190476191,0.026596993576865856,0.7099744811276125,0.1908225968502698,True,0.027840653388947114,0.027127999999999996,0.9691769186625862,0.9220034633893122,0.04717345527327399,-0.05397476144057345
2024-01-26,0.05,0.026596993576865856,-0.7338869274107025,0.6190476190476191,0.026596993576865856,0.046596993576865864,0.6633774875507467,True,0.013956139853459141,0.0018530000000000003,0.9827028872821858,0.9237119358069726,0.05899095147521316,-0.04077190090633609
2024-01-29,0.05,0.026596993576865856,-1.4043329804662252,0.8095238095238095,0.026596993576865856,0.046596993576865864,0.0,False,0.0014410999452165946,-0.0075390000000000006,0.9841190603592124,0.9167480715229239,0.06737098883628845,-0.039389557345281934
2024-01-30,0.1,0.039165722796764356,-0.7131322014037668,0.5238095238095238,0.039165722796764356,0.046596993576865864,0.0,False,-0.014491111456117544,-0.0178005,0.9698580813694573,0.9004294974757802,0.06942858389367712,-0.053309870335702
2024-01-31,0.05,0.026596993576865856,-0.5471306817152107,0.42,0.026596993576865856,0.046596993576865864,0.0125687292198985,False,-0.002098267642627556,-0.01476,0.9678230595393789,0.8871391580930377,0.08068390144634119,-0.05529627960237149
2024-02-01,0.15,0.057324175898868755,0.020966082657484786,0.42,0.057324175898868755,0.046596993576865864,0.0125687292198985,False,-0.008369924993388695,-0.0043895,0.9597224531241623,0.8832450607585882,0.07647739236557405,-0.06320337888307492
2024-02-02,0.1,0.039165722796764356,-0.1386000690675176,0.42,0.039165722796764356,0.046596993576865864,0.0307271823220029,True,-0.003354069211554578,-0.012491499999999999,0.9565034775925009,0.8722120050821224,0.0842914725103785,-0.06634545958745153
2024-02-05,0.05,0.026596993576865856,-1.1872499061109862,0.42,0.026596993576865856,0.046596993576865864,0.0181584531021044,False,-0.0010758779846962558,-0.0115445,0.9554743965586737,0.8621427535894518,0.09333164296922192,-0.06734995795279308
2024-02-06,0.4,0.3100255188723876,1.1394916630266665,0.09523809523809523,0.3100255188723876,0.046596993576865864,0.0125687292198985,False,0.024070652914660057,0.054095,0.9784732891270819,0.9087803658448732,0.06969292328220866,-0.044900462499831595
2024-02-07,0.6,0.6899744811276125,1.4989186553808713,0.04761904761904767,0.6899744811276125,0.2900255188723876,0.28342852529552176,True,0.02669617874750168,0.033433000000000004,1.0045947869532743,0.9391636198161649,0.06543116713710939,-0.019402954525071014
2024-02-08,0.65,0.7685247834990178,0.8132764286800395,0.2857142857142857,0.7685247834990178,0.6699744811276125,0.3799489622552249,True,0.005623242982310094,0.0055765,1.0102438675390746,0.9444008657420698,0.06584300179700475,-0.01388881907063011
2024-02-19,0.45,0.401312339887548,-0.47051954962519815,0.5714285714285714,0.401312339887548,0.7485247834990177,0.07855030237140526,True,0.0034068153055198534,0.008177,1.0136855818093142,0.9521232316212428,0.061562350188071435,-0.010529320406495679
2024-02-20,0.35,0.23147521650098232,-0.9948930587203356,0.8571428571428572,0.23147521650098232,0.421312339887548,0.36721244361146976,True,0.006151449826995364,0.005314999999999999,1.019921217806163,0.9571837665973096,0.06273745120885332,-0.004442641165693151
2024-02-21,0.5,0.5,-0.19652496491515564,0.47619047619047616,0.5,0.2514752165009823,0.16983712338656567,True,0.0007409409913399606,0.000731,1.020676919244373,0.9578834679306923,0.06279345131368064,-0.003704991909302624
2024-02-22,0.35,0.23147521650098232,-0.15258294193874677,0.47619047619047616,0.23147521650098232,0.48,0.26852478349901765,True,0.01234148,0.0121675,1.0332735830296889,0.9695385150267392,0.0637350680029497,0.0
2024-02-23,0.6,0.6899744811276125,0.113569299122563,0.33333333333333337,0.6899744811276125,0.2514752165009823,0.26852478349901765,True,-0.004266032650168699,-0.0019129999999999998,1.0288656041879274,0.967683787847493,0.0611818163404344,-0.004266032650168672
2024-02-26,0.75,0.8807970779778823,1.2116444060852607,0.42,0.8807970779778823,0.6699744811276125,0.45849926462663015,True,-0.005643436372717826,-0.00855,1.023059266614615,0.959410091461397,0.063649175153218,-0.009885393939061293
2024-02-27,0.9,0.9608342772032357,1.291908582763873,0.42,0.9608342772032357,0.8607970779778823,0.1908225968502698,True,0.021423975015607,0.0149805,1.0449772627820517,0.9737825343365345,0.07119472844551722,0.0
2024-02-28,0.95,0.973403006423134,0.46591842314496446,0.42,0.973403006423134,0.9408342772032356,0.08003719922535335,True,-0.02172438333897704,-0.014716,1.0222757761448595,0.9594523505612381,0.06282342558362142,-0.02172438333897697
2024-02-29,1.0,0.9820137900379085,0.3599644147621118,0.2857142857142857,0.9820137900379085,0.953403006423134,0.012568729219898378,False,0.027822186662440213,0.018191000000000002,1.0507177236092526,0.9769057482702976,0.073811975338955,0.0
2024-03-01,1.0,0.9820137900379085,0.46996325247255444,0.23809523809523814,0.9820137900379085,0.953403006423134,0.008610783614774409,False,0.007815044443650429,0.0040985,1.0589291293169902,0.9809095964795834,0.07801953283740681,0.0
2024-03-04,0.9,0.9608342772032357,0.08660464472562196,0.4285714285714286,0.9608342772032357,0.953403006423134,0.0,False,-0.0010117665453128054,0.0023279999999999998,1.0578577402500902,0.983193154020188,0.07466458622990213,-0.0010117665453127644
2024-03-05,0.7,0.8320183851339245,-0.5611060857188881,0.7619047619047619,0.8320183851339245,0.953403006423134,0.021179512834672787,False,-0.0048957010792365745,0.00027400000000000037,1.052678784969469,0.9834625489443897,0.06921623602507931,-0.0059025143179815
2024-03-06,0.95,0.973403006423134,-0.3267151745700741,0.6666666666666667,0.973403006423134,0.8520183851339245,0.1288158920693112,True,0.0005810765386613365,0.000341,1.0532904719141614,0.9837979096735796,0.06949256224058176,-0.005324867591909421
2024-03-07,0.95,0.973403006423134,-0.44078297656664966,0.7142857142857143,0.973403006423134,0.953403006423134,0.1413846212892096,True,-0.010805869462812305,-0.0031955,1.0419087525682331,0.9806541834532176,0.06125456911501548,-0.01607319723061662
2024-03-08,1.0,0.9820137900379085,-0.4346525392917651,0.7142857142857143,0.9820137900379085,0.953403006423134,0.0,False,0.010726320051411952,0.0077325,1.0530845993126474,0.9882370919267696,0.06484750738587786,-0.00551928343694974
2024-03-11,1.0,0.9820137900379085,1.1450263741759885,0.42,0.9820137900379085,0.953403006423134,0.008610783614774409,False,0.01653172583486459,0.0048235000000000005,1.0704939051894022,0.9930038535396785,0.07749005164972378,0.0
2024-03-12,1.0,0.9820137900379085,1.9308769557889498,0.42,0.9820137900379085,0.953403006423134,0.0,False,-0.00537147736033786,-0.011982999999999999,1.0647437714132977,0.9811046883627125,0.0836390830505852,-0.0053714773603378285
2024-03-13,1.0,0.9820137900379085,1.0404120857816208,0.42,0.9820137900379085,0.953403006423134,0.0,False,-0.0008177302620497456,-0.002226,1.063873098210084,0.9789207493264172,0.08495234888366676,-0.006184815202798344
2024-03-14,0.95,0.973403006423134,-0.4249325041852906,0.42,0.973403006423134,0.953403006423134,0.0,False,-0.003642498840206837,0.0002545,1.0599979416837264,0.9791698846571207,0.08082805702660567,-0.009804785860802023
2024-03-15,0.85,0.9426758241011313,0.11342567254414679,0.42,0.9426758241011313,0.953403006423134,0.008610783614774409,False,0.010895633322584242,0.004995499999999999,1.0715472905790064,0.9840613278159254,0.08748596276308107,0.0
2024-03-18,1.0,0.9820137900379085,1.6340760074849778,0.42,0.9820137900379085,0.953403006423134,0.030727182322002777,True,0.013251449528662166,0.005510500000000001,1.0857468454176888,0.989483997762855,0.09626284765483384,0.0
2024-03-19,1.0,0.9820137900379085,0.27203937297388797,0.42,0.9820137900379085,0.953403006423134,0.039337965936777186,True,-0.008316852655584163,-0.005805,1.0767168488830847,0.9837400431558417,0.09297680572724298,-0.008316852655584017
2024-03-20,1.0,0.9820137900379085,-1.0746825447921868,0.42,0.9820137900379085,0.953403006423134,0.0,False,0.002115754273492546,0.003281,1.0789949171574507,0.9869676942374361,0.09202722292001453,-0.006218694798639457
2024-03-21,0.9,0.9608342772032357,-1.2140632458191867,0.9523809523809523,0.9608342772032357,0.953403006423134,0.0,False,-0.004958561803719471,-0.0015195,1.0736446541748264,0.9854679968260424,0.088176657348784,-0.01114642081986128
2024-03-22,0.7,0.8320183851339245,-1.665779591677457,0.42,0.8320183851339245,0.953403006423134,0.021179512834672787,False,-0.01414253926391301,-0.0088545,1.0584605924976687,0.9767421704481462,0.08171842204952251,-0.02513132138967722
2024-03-25,0.55,0.5986876601124521,-1.9185479686694202,0.42,0.5986876601124521,0.8520183851339245,0.1288158920693112,True,-0.012010347519616993,-0.006735,1.045748112945952,0.9701638119301779,0.07558430101577418,-0.03683983300577698
2024-03-26,0.45,0.401312339887548,-1.24183025090798,0.42,0.401312339887548,0.6186876601124521,0.23333072502147234,True,-0.003554194527730642,-0.0031630000000000004,1.042031320725535,0.9670951837930427,0.07493613693249224,-0.0402630916006359
2024-03-27,0.45,0.401312339887548,-1.0803372384498175,0.42,0.401312339887548,0.421312339887548,0.19737532022490412,True,-0.011654062113484395,-0.012980499999999999,1.0298874229896033,0.9545418047598172,0.07534561822978614,-0.05144792514372565
2024-03-28,0.75,0.8807970779778823,-0.19985602987607382,0.42,0.8807970779778823,0.421312339887548,0.0,False,0.00654129538909407,0.007763,1.0366242208408911,0.9619519127901677,0.07467230805072345,-0.045243165830152754
2024-03-29,0.9,0.9608342772032357,0.48825198677982473,0.19047619047619047,0.9608342772032357,0.8607970779778823,0.4794847380903343,True,0.008451336758071849,0.0087425,1.0453850812227914,0.9703617773877358,0.07502330383505562,-0.037174194302512786
2024-04-01,1.0,0.9820137900379085,0.44242169639654527,0.23809523809523814,0.9820137900379085,0.9408342772032356,0.08003719922535335,True,0.01902692363346445,0.011881,1.0652755433307803,0.9818906456648795,0.08338489766590085,-0.018854581225177913
2024-04-02,1.0,0.9820137900379085,0.15116314882580628,0.33333333333333337,0.9820137900379085,0.9620137900379084,0.021179512834672787,False,-0.003106778460870666,0.00019199999999999995,1.061965968217868,0.9820791686688471,0.07988679954902078,-0.02190278267920953
2024-04-03,0.9,0.9608342772032357,-1.6714549023901948,0.9047619047619048,0.9608342772032357,0.9620137900379084,0.0,False,-0.0015865604328565235,0.0038555,1.0602810950316532,0.9858655749036499,0.07441552012800334,-0.02345459302369779
2024-04-08,0.9,0.9608342772032357,-1.6657366052471052,0.8095238095238095,0.9608342772032357,0.9620137900379084,0.021179512834672787,False,-0.01315547665483064,-0.007906999999999999,1.046332591838406,0.9780703358028867,0.06826225603551939,-0.0363015133275566
2024-04-09,0.8,0.9168273035060777,0.10267895499082902,0.4285714285714286,0.9168273035060777,0.9620137900379084,0.0,False,0.007837035000026091,0.002644,1.0545327369823116,0.9806563537707497,0.07387638321156198,-0.028748974558032492
2024-04-10,0.85,0.9426758241011313,-0.12435821339479076,0.47619047619047616,0.9426758241011313,0.9368273035060777,0.044006973697158,True,-0.010050015100983564,-0.003972,1.0439346670511578,0.9767611867335723,0.06717348031758552,-0.03851006203057017
2024-04-11,0.8,0.9168273035060777,-1.504531427899629,0.7619047619047619,0.9168273035060777,0.9368273035060777,0.025848520595053603,False,0.004446281352723418,0.006536500000000001,1.048576294294729,0.9831457862306562,0.0654305080640728,-0.034235007248545335
2024-04-12,0.65,0.7685247834990178,-0.33624792587350344,0.47619047619047616,0.7685247834990178,0.9368273035060777,0.025848520595053603,False,-0.004835984098379885,-0.004988,1.0435053960095815,0.9782418550489377,0.0652635409606438,-0.03890543139626346
2024-04-15,0.35,0.23147521650098232,-1.2299976885010397,0.6666666666666667,0.23147521650098232,0.7885247834990178,0.1483025200070599,True,0.013728307018923984,0.015486,1.057830958461905,0.9933909084162257,0.06444005004567932,-0.025711230084250913
2024-04-16,0.2,0.08317269649392238,-2.2913687186529996,0.9523809523809523,0.08317269649392238,0.25147521650098237,0.5370495669980354,True,-0.007239447780859937,-0.013674500000000001,1.050172846477143,0.979806784439088,0.07036606203805496,-0.032764542757534376
2024-04-17,0.45,0.401312339887548,-1.0677210217896818,0.4285714285714286,0.401312339887548,0.10317269649392238,0.14830252000705996,True,0.01574110528610084,0.020257,1.0667037278221438,0.9996547304714706,0.06704899735067327,-0.017539187588630822
2024-04-18,0.6,0.6899744811276125,-0.17713605010863076,0.2857142857142857,0.6899744811276125,0.381312339887548,0.3181396433936256,True,0.003002541621252951,0.0028200000000000005,1.0699065501624754,1.0024737568114002,0.06743279335107522,-0.014589308108115873
2024-04-19,0.55,0.5986876601124521,-0.21266267024716984,0.33333333333333337,0.5986876601124521,0.6699744811276125,0.2886621412400645,True,-0.002224567320654611,-0.0002084999999999998,1.0675264710148296,1.0022647410331051,0.06526172998172441,-0.01678142053072218
2024-04-22,1.0,0.9820137900379085,1.6722587746594906,0.42,0.9820137900379085,0.6186876601124521,0.09128682101516039,True,-0.01241785243154674,-0.0137195,1.0542700848309976,0.9885141699185015,0.0657559149124961,-0.028990883758526653
2024-04-23,1.0,0.9820137900379085,2.0800949982714423,0.42,0.9820137900379085,0.9620137900379084,0.38332612992545634,True,-0.010620237150341251,-0.01353,1.043073486509582,0.9751395731995042,0.06793391331007792,-0.03930323084815435
2024-04-24,0.85,0.9426758241011313,1.3509051946765305,0.42,0.9426758241011313,0.9620137900379084,0.0,False,0.009446110841213185,0.0052635,1.0529264742786824,0.9802722203430398,0.07265425393564251,-0.030228382681950494
2024-04-25,0.75,0.8807970779778823,0.38456201689590275,0.42,0.8807970779778823,0.9620137900379084,0.039337965936777186,True,0.00013997918371030742,0.0018425,1.0530738620670588,0.9820783719090219,0.07099549015803686,-0.030092634842572963
2024-04-26,0.9,0.9608342772032357,1.4962777204025832,0.42,0.9608342772032357,0.9007970779778823,0.06187874612324895,True,0.018132242128110564,0.007450999999999998,1.0721684523128432,0.9893958378581161,0.08277261445472706,-0.01250603965570074
2024-04-29,0.95,0.973403006423134,2.795898656676158,0.42,0.973403006423134,0.9408342772032356,0.08003719922535335,True,0.018466250100549652,0.0094675,1.0919673831031715,0.9987629429530378,0.09320444015013374,0.0
2024-04-30,0.9,0.9608342772032357,0.7401396785187042,0.42,0.9608342772032357,0.953403006423134,0.012568729219898378,False,-0.005640106845955118,-0.002255,1.0858085703901716,0.9965107325166787,0.08929783787349299,-0.005640106845955173
2024-05-06,0.9,0.9608342772032357,-0.17960419419462698,0.5714285714285714,0.9608342772032357,0.953403006423134,0.012568729219898378,False,0.015193468002780056,0.013232500000000001,1.1023057681615391,1.0096970607847056,0.09260870737683358,0.0
2024-05-07,1.0,0.9820137900379085,0.28398336809388414,0.33333333333333337,0.9820137900379085,0.953403006423134,0.0,False,-0.0006282925812328453,-0.0003295,1.101613197625153,1.009364365603177,0.09224883202197609,-0.0006282925812328699
2024-05-08,0.85,0.9426758241011313,-0.874189804223428,0.6666666666666667,0.9426758241011313,0.953403006423134,0.021179512834672787,False,-0.011880968268878916,-0.005536500000000001,1.0885249661795904,1.003776019793015,0.08474894638657537,-0.01250179612589053
2024-05-09,1.0,0.9820137900379085,-0.2999062590331218,0.6190476190476191,0.9820137900379085,0.953403006423134,0.039337965936777186,True,0.018138126110002543,0.012632,1.1082687692900421,1.0164557184750402,0.0918130508150019,0.0
2024-05-10,0.8,0.9168273035060777,-0.0035297156247570127,0.4285714285714286,0.9168273035060777,0.953403006423134,0.039337965936777186,True,-0.002923744520969974,0.0005329999999999998,1.1050284745480683,1.0169974893729874,0.0880309851750809,-0.0029237445209698842
2024-05-13,0.45,0.401312339887548,-1.1213189928203218,0.8095238095238095,0.401312339887548,0.9368273035060777,0.06518648653183079,True,-0.004748332041664014,-0.0011895,1.0997814324354205,1.0157877708593783,0.08399366157604216,-0.007658193652843481
2024-05-14,0.25,0.11920292202211755,-0.43974478545746953,0.6666666666666667,0.11920292202211755,0.421312339887548,0.5155149636185297,True,-0.002084112965199454,-0.0020705000000000003,1.0974893636931962,1.013684582279814,0.08380478141338221,-0.009726346077361114
2024-05-15,0.2,0.08317269649392238,-0.4092723652087946,0.42,0.08317269649392238,0.1392029220221176,0.2821094178654304,True,-0.0011069416359198792,-0.003976,1.096274507021545,1.0096541723806693,0.0866203346408756,-0.010822521215842595
2024-05-16,0.2,0.08317269649392238,-0.9311416699543242,0.7619047619047619,0.08317269649392238,0.10317269649392238,0.03603022552819517,True,0.0014556082740710525,-0.0012575000000000004,1.0978702532646187,1.0083845322589007,0.08948572100571806,-0.009382666293199504
2024-05-17,0.05,0.026596993576865856,-0.49802521963577867,0.7142857142857143,0.026596993576865856,0.10317269649392238,0.0,False,0.00905258737303743,0.010689500000000001,1.1078088196565554,1.0191636587164823,0.08864516094007313,-0.00041501632657336973
2024-05-20,0.05,0.026596993576865856,-0.4588741714545469,0.7142857142857143,0.026596993576865856,0.046596993576865864,0.05657570291705652,True,0.010408994994872807,0.007665,1.1193399961156365,1.0269755481605443,0.09236444795509224,0.0
2024-05-21,0.05,0.026596993576865856,-1.1726723503441572,0.9523809523809523,0.026596993576865856,0.046596993576865864,0.0,False,0.002412903530253809,-0.001558,1.1220408555438182,1.0253755202565102,0.09666533528730792,0.0
2024-05-22,0.1,0.039165722796764356,-0.9074706018162888,0.8095238095238095,0.039165722796764356,0.046596993576865864,0.0,False,-0.0007630169277270032,-0.0013469999999999999,1.121184719377437,1.0239943394307247,0.0971903799467122,-0.0007630169277270671
2024-05-23,0.2,0.08317269649392238,-0.281219122576033,0.42,0.08317269649392238,0.046596993576865864,0.0125687292198985,False,-0.012851291109596506,-0.014644499999999998,1.1067760481610862,1.0089984543269315,0.09777759383415474,-0.0136045022846637
2024-05-24,0.25,0.11920292202211755,0.16126133291225986,0.42,0.11920292202211755,0.06317269649392238,0.044006973697158024,True,-0.002558224777077572,-0.005464,1.1039446662520045,1.003485286772489,0.10045937947951544,-0.016127923686916956
2024-05-27,0.25,0.11920292202211755,-0.7415168917693058,0.7142857142857143,0.11920292202211755,0.09920292202211754,0.03603022552819517,True,0.015102513188655665,0.012631999999999999,1.1206170051336215,1.0161613129149991,0.10445569221862239,-0.0012689826784485492
2024-05-28,0.3,0.16798161486607552,-0.7145518057877431,0.6666666666666667,0.16798161486607552,0.09920292202211754,0.0,False,-0.005440045629579277,-0.007529,1.1145207974924123,1.008510634390062,0.10601016310235023,-0.006702124984353741
2024-05-29,0.45,0.401312339887548,0.14515367014548253,0.23809523809523814,0.401312339887548,0.14798161486607553,0.04877869284395797,True,0.002614406575267558,0.0037905,1.1174346079936488,1.0123333939497177,0.10510121404393113,-0.004105240488713635
2024-05-30,0.5,0.5,1.1488099024241039,0.42,0.5,0.381312339887548,0.23333072502147248,True,-0.006870067497421564,-0.006594,1.1097577568127777,1.0056580675500133,0.10409968926276436,-0.010947104706884536
2024-05-31,0.55,0.5986876601124521,1.0682972752664752,0.42,0.5986876601124521,0.48,0.098687660112452,True,0.00143648,0.0014075,1.111351901635284,1.00707353128009,0.10427837035519394,-0.009526350003854045
2024-06-03,0.55,0.5986876601124521,0.5219632586790901,0.42,0.5986876601124521,0.5786876601124521,0.09868766011245211,True,-0.00783172830339023,-0.0080205,1.1026480954922204,0.998996298022458,0.10365179746976239,-0.017283470522290956
2024-06-04,0.75,0.8807970779778823,1.1968413067172412,0.42,0.8807970779778823,0.5786876601124521,0.0,False,0.009868409635525828,0.009402500000000001,1.1135294785823702,1.0083893607146142,0.10514011786775601,-0.007585621253802577
2024-06-05,0.85,0.9426758241011313,1.2767658598974319,0.42,0.9426758241011313,0.8607970779778823,0.2821094178654302,True,-0.011027054811619337,-0.011473,1.1012505279876885,0.9968201095791355,0.10443041840855305,-0.018529029004075936
2024-06-06,0.85,0.9426758241011313,-0.2254051903649661,0.42,0.9426758241011313,0.9226758241011312,0.06187874612324895,True,-0.0074822752190579385,-0.0033949999999999996,1.0930106684521517,0.9934359053071142,0.09957476314503744,-0.025872664928583644
2024-06-07,0.8,0.9168273035060777,-1.3345229797746807,0.9523809523809523,0.9168273035060777,0.9226758241011312,0.0,False,0.0013611634182288102,0.005019,1.0944984345897826,0.9984219601158507,0.09607647447393186,-0.024546718435387693
2024-06-11,1.0,0.9820137900379085,1.2967206170885637,0.42,0.9820137900379085,0.9226758241011312,0.025848520595053603,False,-0.001849238830789155,-0.0081805,1.0924744455843012,0.990254369271123,0.1022200763131782,-0.02635056452127771
2024-06-12,0.95,0.973403006423134,1.292232180271345,0.04761904761904767,0.973403006423134,0.9620137900379084,0.06518648653183079,True,0.0024084809372572017,0.0064645,1.0951056494609315,0.9966558686412762,0.09844978081965527,-0.02400554841635605
2024-06-13,1.0,0.9820137900379085,0.04510639824017692,0.42,0.9820137900379085,0.9620137900379084,0.008610783614774409,False,-0.005055346556036112,-0.007784,1.0895695108874335,0.9888978993597725,0.10067161152766102,-0.028939538605879722
2024-06-14,1.0,0.9820137900379085,1.291598140798623,0.42,0.9820137900379085,0.9620137900379084,0.008610783614774409,False,0.004697116952856562,0.002789,1.0946873463083384,0.9916559356010868,0.10303141070725164,-0.024378354050416773
2024-06-17,1.0,0.9820137900379085,1.8577949871836292,0.42,0.9820137900379085,0.9620137900379084,0.0,False,-0.002485759068035092,-0.007542500000000001,1.0919662173105893,0.9841763707068156,0.10778984660377366,-0.026803514403807238
2024-06-18,1.0,0.9820137900379085,1.4928660945785128,0.42,0.9820137900379085,0.9620137900379084,0.0,False,0.004047045012461746,0.002807,1.0963854537441327,0.9869389537793897,0.10944649996474298,-0.022864944420629918
2024-06-19,1.0,0.9820137900379085,-0.7315640781630829,0.42,0.9820137900379085,0.9620137900379084,0.0,False,-0.007343790298501735,-0.0045195,1.088333828885508,0.9824784831777837,0.10585534570772426,-0.030040819362119775
2024-06-20,1.0,0.9820137900379085,-1.7210100573643519,0.42,0.9820137900379085,0.9620137900379084,0.0,False,-0.011404526478671668,-0.006631000000000001,1.075921896916349,0.9759636683558318,0.09995822856051728,-0.04110274452093521
2024-06-21,0.8,0.9168273035060777,-0.8822751808050475,0.42,0.9168273035060777,0.9620137900379084,0.0,False,-0.004025082219317533,-0.0017395,1.0715912228196967,0.9742659795547268,0.09732524326496983,-0.04496238481411641
